order_count_with_promo,price_amount,promo_amount,category_f_order_count_with_promo,category_f_promo_amount,similar_device_count,similar_email_count,label
0.0,0.0002229041027946,0.0,0.0,0.0,0.0,0.0,0
0.0,7.045501422503939e-05,0.0,0.0,0.0,0.0,0.0833333333333333,0
0.0,0.0104760631072647,0.0,0.0,0.0,0.0,0.0,0
0.0,1.6065817562459687e-05,0.0,0.0,0.0,0.0,0.0,0
0.2068965517241379,0.0010323060468911,0.0956022909152721,0.1176470588235294,0.0437582993505258,0.0,0.0,0
0.0,6.397615216425139e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0002716843489656,0.0,0.0,0.0,0.0,0.0,0
0.0,4.045128903658944e-06,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0036259269166229,0.0,0.0,0.0,0.0,0.0,0
0.0,5.855969587339459e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0005080280258991,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0052158208705485,0.0,0.0,0.0,0.0,0.0,0
0.0,8.477557383200129e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0003967439477622,0.0,0.0,0.0,0.0,0.0,0
0.0,1.4344428736379229e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0010964326070465,0.0,0.0,0.0,0.0,0.0,0
0.0,3.360038987209472e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,8.319768667099958e-06,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001836316389116,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0003771435482037,0.0,0.0,0.0,0.0,0.0,0
0.0,3.6004516128311886e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,1.42296733064882e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,3.98457820107694e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,9.323878678646504e-06,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001870857773513,0.0,0.0,0.0,0.0,0.0,0
0.0,2.9813460685690605e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,1.30534301501051e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0002193922997514,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0005007468512502,0.0,0.0,0.0,0.0,0.0,0
0.0344827586206896,0.0010122325730073,0.0100980690808905,0.0,0.0,0.0,0.2916666666666666,0
0.0,4.446772908277562e-06,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001227768344404,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0003830995271482,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0003353038905986,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0006629062574086,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001569395259189,0.0,0.0,0.0,0.0,0.0,0
0.0,1.144685413163063e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,2.2340816602046257e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0007901049253614,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0005840248093444,0.0,0.0,0.0,0.0,0.0,0
0.0,1.836086878256542e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.000369082151387,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0002254240746573,0.0,0.0,0.0,0.0,0.0,0
0.0,1.2192764425922352e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001401094945711,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0007781345944262,0.0,0.0,0.0,0.0,0.0,0
0.0,1.5205094460561991e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0004010652929856,0.0,0.0,0.0,0.0,0.0,0
0.0,7.462545605813933e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0003881853730455,0.0,0.0,0.0,0.0,0.0,0
0.0,2.008220023093093e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,5.407849633614973e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001641060025156,0.0,0.0,0.0,0.0,0.0,0
0.0,5.6855577739512735e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,2.541832772086401e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0008302842241191,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001028495540398,0.0,0.0,0.0,0.0,0.0,0
0.0,6.294335329523208e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,5.881215781915486e-06,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0002771343631868,0.0,0.0,0.0,0.0,0.0,0
0.0,2.6106860300210208e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0002163713630595,0.0,0.0,0.0,0.0,0.0,0
0.0,0.000102608567637,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0352014307783113,0.0,0.0,0.0,0.0,0.0,0
0.0,4.303328620913771e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,6.110726641697553e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,1.3914095874287858e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0007985270359619,0.0,0.0,0.0,0.0,0.0,0
0.0,4.045128903658944e-06,0.0,0.0,0.0,0.0,0.0,0
0.0,7.559513944071859e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,4.786477669612496e-05,0.0,0.0,0.0,0.0,0.0833333333333333,0
0.0,0.0003818159876648,0.0,0.0,0.0,0.0,0.0,0
0.0,8.176324379736165e-06,0.0,0.0,0.0,0.0,0.0,0
0.0,7.014425652089445e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001760692560818,0.0,0.0,0.0,0.0,0.0,0
0.0,5.247192031767525e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,3.901678878523658e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.001557441989346,0.0,0.0,0.0,0.0,0.0,0
0.0,3.147167664761604e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0003293767726447,0.0,0.0,0.0,0.0,0.0,0
0.0,9.460208129357052e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001959793231679,0.0,0.0,0.0,0.0,0.0,0
0.0,3.162946536371621e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,5.223690119725841e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,3.8443069013496345e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,6.36892635895238e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,7.889435805008582e-06,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001232243806169,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001427614925559,0.0,0.0,0.0,0.0,0.0,0
0.0,1.7500203058382668e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001859374771421,0.0,0.0,0.0,0.0,0.0,0
0.0,6.554863870521157e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.000867688756492,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0024587088157791,0.0,0.0,0.0,0.0,0.0,0
0.0689655172413793,0.0820448188824029,0.0418901565705611,0.0588235294117647,0.0336602302696352,0.0,0.0,0
0.0,1.3294336969985644e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,9.031252332424368e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0108779283827295,0.0,0.0,0.0,0.0,0.0,0
0.0,7.527812756564459e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,1.2479653000649937e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0007303949585264,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001041921925695,0.0,0.0,0.0,0.0,0.0,0
0.0344827586206896,0.00035975772762,0.0336602302696352,0.0588235294117647,0.0336602302696352,0.0,0.0833333333333333,0
0.0,7.804855315407393e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0013071274619453,0.0,0.0,0.0,0.0,0.0,0
0.0,0.000603418476996,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0424853156624004,0.0,0.0,0.0,0.1428571428571428,0.1666666666666666,0
0.0,9.868966970628914e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001536173562236,0.0,0.0,0.0,0.0,0.0,0
0.0,1.1475542989103388e-06,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0002530012962807,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0002477799242207,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0015583881375375,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0003501876698554,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0004351927545472,0.0,0.0,0.0,0.0,0.0,0
0.0,1.1475542989103388e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.010630220065897,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0008405376217798,0.0,0.0,0.0,0.0,0.0,0
0.0,5.357357244462919e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,3.041018892112398e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,5.020550057732733e-06,0.0,0.0,0.0,0.0,0.0,0
0.0,1.445918416627027e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0015860944693475,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001332253163319,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0009319804860885,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0013605911950252,0.0,0.0,0.0,0.0,0.0,0
0.0,5.400390530672055e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,1.764364734574646e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,6.0935133272138976e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.000161197526145,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0015525434243102,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0007155001053705,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001076577491745,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0003715858853564,0.0,0.0,0.0,0.0,0.0,0
0.0,1.4862951146341871e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0003691154304617,0.0,0.0,0.0,0.0,0.0,0
0.0,5.753378233016874e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,7.796483906796843e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001156218333867,0.0,0.0,0.0,0.0,0.0,0
0.0,6.19679321411583e-06,0.0,0.0,0.0,0.0,0.0,0
0.0,1.1332098701739596e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0004818408367979,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0002165976607672,0.0,0.0,0.0,0.0,0.0,0
0.0,3.956193445493393e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001907091800501,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0215912493390924,0.0,0.0,0.0,0.0,0.25,0
0.0,7.889435805008582e-06,0.0,0.0,0.0,0.0,0.0,0
0.0,5.1691583394416215e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0014003490354172,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0004131791056758,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0002312494045449,0.0,0.0,0.0,0.0,0.0,0
0.0,0.000367148981415,0.0,0.0,0.0,0.0,0.0,0
0.0,4.2957260736834896e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,2.151664310456885e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0004199589712292,0.0,0.0,0.0,0.0,0.0,0
0.0,9.797244826947018e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0024892424815427,0.0,0.0,0.0,0.0,0.0,0
0.0,6.73111744677446e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0004648455576311,0.0,0.0,0.0,0.0,0.0,0
0.0,5.838182495706349e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,8.937152879913718e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,1.4344428736379229e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0002784283454142,0.0,0.0,0.0,0.0,0.0,0
0.0,8.233702094681681e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0002891141415348,0.0,0.0,0.0,0.0,0.0,0
0.0,1.4459184166270264e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,5.376291890394937e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,3.343973227024728e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001396835797931,0.0,0.0,0.0,0.0,0.0,0
0.0,6.096382212961175e-05,0.0,0.0,0.0,0.0,0.0416666666666666,0
0.0,0.0003196011592163,0.0,0.0,0.0,0.0,0.0,0
0.0,4.1111132758462894e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0003371744041058,0.0,0.0,0.0,0.0,0.0,0
0.0,5.689000436848005e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,2.008220023093093e-06,0.0,0.0,0.0,0.0,0.0,0
0.0,5.9213801823773485e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,4.045128903658944e-06,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0003576682894415,0.0,0.0,0.0,0.0,0.0,0
0.0,8.305424238363577e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0019110155921203,0.0,0.0,0.0,0.0,0.0,0
0.0,6.54105950378893e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.000106297954708,0.0,0.0,0.0,0.0,0.0,0
0.0,4.349230792870184e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,1.979531165620335e-05,0.0,0.0,0.0,0.0,0.0,0
0.0344827586206896,5.796141843965768e-05,0.0100980690808905,0.0,0.0,0.0,0.0,0
0.0,0.0002983872983135,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001170218496313,0.0,0.0,0.0,0.0,0.0,0
0.0,6.733274848856412e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0002323862292111,0.0,0.0,0.0,0.0,0.0,0
0.0,0.001953763694504,0.0,0.0,0.0,0.0,0.0,0
0.0,3.64061601329305e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0010532540243973,0.0,0.0,0.0,0.0,0.0,0
0.0689655172413793,0.1700420666096684,0.0245704533864716,0.0588235294117647,0.0100980690808905,0.0,0.0,0
0.0344827586206896,0.0023757231644946,0.0100980690808905,0.0,0.0,0.0,0.0,0
0.0,0.0001099052916466,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001643068245179,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0004986989832261,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0015257408592163,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001197472910912,0.0,0.0,0.0,0.0357142857142857,0.0416666666666666,0
0.0,0.0004408788860983,0.0,0.0,0.0,0.0,0.0,0
0.0,1.4344428736379229e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001285260814779,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001083692902175,0.0,0.0,0.0,0.0,0.0,0
0.0,2.512570137464187e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001095684844599,0.0,0.0,0.0,0.0,0.0416666666666666,0
0.0,1.7213314483655083e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0003559168478896,0.0,0.0,0.0,0.0,0.0,0
0.0,1.4344428736379229e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0002380888281664,0.0,0.0,0.0,0.0,0.0,0
0.0,2.932001233715916e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0010182752496791,0.0,0.0,0.0,0.0,0.0416666666666666,0
0.0,0.0008788657058526,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0002890596327056,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001318023490013,0.0,0.0,0.0,0.0,0.0,0
0.0689655172413793,0.0012572969821128,0.0437582993505258,0.0588235294117647,0.0336602302696352,0.0,0.0416666666666666,0
0.0,0.0004526149239133,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0011393839991906,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001277055801542,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0002589112009201,0.0,0.0,0.0,0.0,0.0,0
0.0,4.2155407170471295e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,1.784446934805577e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,3.098396607057916e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,4.98296765444342e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001161898727646,0.0,0.0,0.0,0.0,0.0,0
0.0,8.948054645753367e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0003515647350141,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001331162986735,0.0,0.0,0.0,0.0,0.0,0
0.0,4.019308931933462e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.000156836246032,0.0,0.0,0.0,0.0,0.0,0
0.0,1.552067189276233e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001902258875571,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0003720692352271,0.0,0.0,0.0,0.0,0.0,0
0.0,2.295108597820677e-06,0.0,0.0,0.0,0.0,0.0,0
0.0,2.1057621385004715e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,1.5669146656528544e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,7.058032715448039e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001219660299505,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0019164930817177,0.0,0.0,0.0,0.0,0.0,0
0.0,3.098396607057915e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0006248628241797,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0006168104356643,0.0,0.0,0.0,0.0,0.0,0
0.0344827586206896,0.0486195727024538,0.0100980690808905,0.0588235294117647,0.0100980690808905,0.0,0.0,0
0.0,2.6250304587574e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0005178917714976,0.0,0.0,0.0,0.0,0.0,0
0.0,2.4167493535051737e-06,0.0,0.0,0.0,0.0,0.0,0
0.0,7.80777584109812e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0036435083028364,0.0,0.0,0.0,0.0,0.0,0
0.0,2.4890452743365253e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,3.854061112890373e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0004210466231937,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0002478028753066,0.0,0.0,0.0,0.0,0.0,0
0.0,1.1475542989103388e-06,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0013999646047271,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0004746880947048,0.0,0.0,0.0,0.0,0.0,0
0.0,0.003732584170582,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0002468391592064,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001914522788364,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0002187238493723,0.0,0.0,0.0,0.0,0.0,0
0.0,8.764445957927713e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0004928229314385,0.0,0.0,0.0,0.0,0.0,0
0.0,5.163994345096525e-06,0.0,0.0,0.0,0.0,0.0416666666666666,0
0.0,0.0008245923547965,0.0,0.0,0.0,0.0,0.0,0
0.0,8.764445957927713e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,8.188373699874723e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001775841340199,0.0,0.0,0.0,0.0,0.0,0
0.0,7.84066474730489e-05,0.0,0.0,0.0,0.0,0.0416666666666666,0
0.0,0.0004970574068015,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0017599658146806,0.0,0.0,0.0,0.0,0.0,0
0.0,1.1418165274157873e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,1.5525721131677537e-05,0.0,0.0,0.0,0.0,0.0833333333333333,0
0.0,0.0004115846937329,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001506365839322,0.0,0.0,0.0,0.0,0.0,0
0.0,3.009346393462472e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,2.7968767150192235e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,2.082811052522265e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,6.010315640542899e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0002933750106467,0.0,0.0,0.0,0.0,0.0,0
0.0,4.958077201700054e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,2.9779034056723293e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0011422193189747,0.0,0.0,0.0,0.0,0.0,0
0.0,2.2951085978206774e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0033246368915301,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0002001936589529,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0006692037485125,0.0,0.0,0.0,0.0,0.0,0
0.0,0.000205297464075,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0002001047808724,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0007368331397873,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0004485790901994,0.0,0.0,0.0,0.0,0.0,0
0.0,0.2116001567808993,0.0,0.0,0.0,0.0357142857142857,0.0,0
0.0,3.5861071840948085e-06,0.0,0.0,0.0,0.0,0.0,0
0.0,0.004877863385717,0.0,0.0,0.0,0.0,0.0,0
0.0,5.852526924442727e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001463189108825,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0001386016082223,0.0,0.0,0.0,0.0,0.0,0
0.0,5.278749774987559e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,3.8270935868659794e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,2.151664310456885e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,8.412921387314003e-05,0.0,0.0,0.0,0.0,0.0,0
0.0,6.053348926752038e-06,0.0,0.0,0.0,0.0,0.0,0
