order_count_with_promo,price_amount,promo_amount,category_f_order_count_with_promo,category_f_promo_amount,label
0.0,0.0001099093080867,0.0,0.0,0.0,0
0.0,0.0001174765680223,0.0,0.0,0.0,0
0.0,0.0002658691669007,0.0,0.0,0.0,0
0.0,4.77497343776592e-05,0.0,0.0,0.0,0
0.0,5.7176835565492674e-05,0.0,0.0,0.0,0
0.0,0.0001975055703854,0.0,0.0,0.0,0
0.0,2.295108597820677e-06,0.0,0.0,0.0,0
0.0,0.0001865349512878,0.0,0.0,0.0,0
0.0,0.0006859520166165,0.0,0.0,0.0,0
0.0344827586206896,8.779926465420013e-05,0.0165372711314718,0.0,0.0,1
0.0,9.610767253374086e-06,0.0,0.0,0.0,0
0.0,0.0038551919128965,0.0,0.0,0.0,0
0.0,4.303328620913771e-05,0.0,0.0,0.0,0
0.0,0.0072086281021809,0.0,0.0,0.0,0
0.0,0.0018239292863698,0.0,0.0,0.0,0
0.0,0.0012841056866222,0.0,0.0,0.0,0
0.0,0.000971157243943,0.0,0.0,0.0,0
0.0,0.0009711627522036,0.0,0.0,0.0,0
0.0,0.0001328274340103,0.0,0.0,0.0,0
0.0,1.1475542989103388e-06,0.0,0.0,0.0,0
0.0,9.036990103918916e-06,0.0,0.0,0.0,0
0.0,0.0007681051993646,0.0,0.0,0.0,0
0.0,0.0002508593861818,0.0,0.0,0.0,0
0.0,3.193425859701484e-05,0.0,0.0,0.0,0
0.0,9.290599603978104e-05,0.0,0.0,0.0,0
0.0,0.0008328918691302,0.0,0.0,0.0,0
0.0,9.050955839736656e-05,0.0,0.0,0.0,0
0.0,1.0758321552284429e-05,0.0,0.0,0.0,0
0.0,0.0019471754131408,0.0,0.0,0.0,0
0.0,0.0003151470993382,0.0,0.0,0.0,0
0.0,0.0129922582522824,0.0,0.0,0.0,0
0.0,0.0002077015903312,0.0,0.0,0.0,1
0.0,0.000364882102653,0.0,0.0,0.0,0
0.0,0.0002022048052394,0.0,0.0,0.0,0
0.0,0.0011608975438986,0.0,0.0,0.0,0
0.0,7.229592083135134e-05,0.0,0.0,0.0,0
0.0,0.0006991868177235,0.0,0.0,0.0,1
0.0,0.0002669842454129,0.0,0.0,0.0,0
0.0,2.725441459912055e-06,0.0,0.0,0.0,0
0.0,0.0003373411437454,0.0,0.0,0.0,0
0.0,0.0002329879493077,0.0,0.0,0.0,0
0.0,0.0005728657767491,0.0,0.0,0.0,0
0.0,8.801167695492844e-05,0.0,0.0,0.0,0
0.0,1.7643647345746462e-05,0.0,0.0,0.0,0
0.0,0.0007190804747831,0.0,0.0,0.0,0
0.0,0.0001595975405309,0.0,0.0,0.0,0
0.0344827586206896,0.0003817932660897,0.0209191599079729,0.0588235294117647,0.0209191599079729,0
0.0,6.016053412037452e-05,0.0,0.0,0.0,0
0.0,7.224428088790039e-05,0.0,0.0,0.0,0
0.0,3.4875322698184106e-05,0.0,0.0,0.0,0
0.0344827586206896,0.0001392523288875,0.0259648284253912,0.0,0.0,0
0.0,0.0001595674252634,0.0,0.0,0.0,0
0.0,0.0001165326472337,0.0,0.0,0.0,0
0.0,0.0002869459524425,0.0,0.0,0.0,0
0.0,0.0005874559966981,0.0,0.0,0.0,0
0.0,4.638988253345046e-05,0.0,0.0,0.0,0
0.0,1.0471432977556842e-05,0.0,0.0,0.0,0
0.0,3.522417920505285e-05,0.0,0.0,0.0,0
0.0,0.0004069467382784,0.0,0.0,0.0,0
0.0,5.057803973603983e-05,0.0,0.0,0.0,0
0.0,0.0005821743206597,0.0,0.0,0.0,0
0.0,3.4426628967310167e-06,0.0,0.0,0.0,0
0.0,0.0001611740012819,0.0,0.0,0.0,0
0.0,0.0019992231973896,0.0,0.0,0.0,0
0.0,0.0002750917165347,0.0,0.0,0.0,0
0.0,3.5901236241409946e-05,0.0,0.0,0.0,0
0.0,0.0001203382815552,0.0,0.0,0.0,0
0.0,0.001429064057128,0.0,0.0,0.0,0
0.0689655172413793,0.0002402144429942,0.0392229199239951,0.0588235294117647,0.0100980690808905,1
0.0,0.0013638037343256,0.0,0.0,0.0,0
0.0,0.0002229041027946,0.0,0.0,0.0,0
0.0,7.045501422503939e-05,0.0,0.0,0.0,0
0.0,7.893452245054767e-05,0.0,0.0,0.0,0
0.0,0.0104760631072647,0.0,0.0,0.0,0
0.0,9.095515373163346e-05,0.0,0.0,0.0,0
0.0,1.6065817562459687e-05,0.0,0.0,0.0,0
0.2068965517241379,0.0010323060468911,0.0956022909152721,0.1176470588235294,0.0437582993505258,0
0.0,0.0006219055767514,0.0,0.0,0.0,1
0.0,0.0001581444579328,0.0,0.0,0.0,0
0.0,0.0002028130090179,0.0,0.0,0.0,0
0.0,0.0084185534862709,0.0,0.0,0.0,0
0.0,6.397615216425139e-05,0.0,0.0,0.0,0
0.0,0.0002716843489656,0.0,0.0,0.0,0
0.0,4.045128903658944e-06,0.0,0.0,0.0,0
0.0344827586206896,0.000488253561288,0.0061091634927874,0.0,0.0,0
0.0,0.0036259269166229,0.0,0.0,0.0,0
0.0,0.0008151896965152,0.0,0.0,0.0,0
0.0,0.0002860451223178,0.0,0.0,0.0,0
0.0,7.902058902296594e-05,0.0,0.0,0.0,0
0.0,8.595181698838438e-05,0.0,0.0,0.0,1
0.0,0.0012458365868405,0.0,0.0,0.0,0
0.0,0.0031599219275059,0.0,0.0,0.0,0
0.0,0.0003469257467608,0.0,0.0,0.0,0
0.0,0.0001085299478194,0.0,0.0,0.0,0
0.0,5.855969587339459e-05,0.0,0.0,0.0,0
0.0,0.0001444598729183,0.0,0.0,0.0,1
0.0,0.0002231820978235,0.0,0.0,0.0,0
0.0,0.0005080280258991,0.0,0.0,0.0,0
0.0,0.0013956922600723,0.0,0.0,0.0,0
0.0,0.0052158208705485,0.0,0.0,0.0,0
0.0,0.001222303231811,0.0,0.0,0.0,0
0.0,0.00044748879886,0.0,0.0,0.0,0
0.0,0.0002722572574164,0.0,0.0,0.0,0
0.0,8.477557383200129e-05,0.0,0.0,0.0,0
0.0344827586206896,0.0064364181584667,0.0336602302696352,0.0588235294117647,0.0336602302696352,0
0.0,2.028876000473479e-05,0.0,0.0,0.0,0
0.0,0.0014447334641072,0.0,0.0,0.0,0
0.0,0.0003967439477622,0.0,0.0,0.0,0
0.0,1.4344428736379229e-05,0.0,0.0,0.0,0
0.0,0.0001830349106761,0.0,0.0,0.0,0
0.0,0.0038398443495697,0.0,0.0,0.0,0
0.0,0.0010964326070465,0.0,0.0,0.0,0
0.0,3.360038987209472e-05,0.0,0.0,0.0,0
0.0,8.319768667099958e-06,0.0,0.0,0.0,0
0.0,0.0024259949116029,0.0,0.0,0.0,0
0.0,0.0001836316389116,0.0,0.0,0.0,0
0.0,0.0003766330586738,0.0,0.0,0.0,0
0.0,6.147448379262685e-05,0.0,0.0,0.0,0
0.0,0.0003771435482037,0.0,0.0,0.0,0
0.0,0.0007085806754109,0.0,0.0,0.0,0
0.0,3.6004516128311886e-05,0.0,0.0,0.0,0
0.0344827586206896,0.0001925024057753,0.0184604483879274,0.0,0.0,0
0.0,0.0053343749495406,0.0,0.0,0.0,0
0.0,1.42296733064882e-05,0.0,0.0,0.0,0
0.0,3.98457820107694e-05,0.0,0.0,0.0,0
0.0,4.396567407700236e-05,0.0,0.0,0.0,0
0.0,9.323878678646504e-06,0.0,0.0,0.0,0
0.0,0.0001870857773513,0.0,0.0,0.0,0
0.0,0.000761763183154,0.0,0.0,0.0,0
0.0,0.000571714592736,0.0,0.0,0.0,0
0.0,2.9813460685690605e-05,0.0,0.0,0.0,0
0.0,0.0012257974198957,0.0,0.0,0.0,0
0.0344827586206896,0.0001329057224597,0.0336602302696352,0.0588235294117647,0.0336602302696352,0
0.0,1.4476397480753926e-05,0.0,0.0,0.0,0
0.0,1.30534301501051e-05,0.0,0.0,0.0,0
0.0,0.0002193922997514,0.0,0.0,0.0,0
0.0,0.0005007468512502,0.0,0.0,0.0,0
0.0,0.0001780545250189,0.0,0.0,0.0,0
0.0344827586206896,0.0010122325730073,0.0100980690808905,0.0,0.0,0
0.0,0.0001017734985705,0.0,0.0,0.0,0
0.0,0.0001160113993249,0.0,0.0,0.0,0
0.0,4.446772908277562e-06,0.0,0.0,0.0,0
0.0,2.4060656229823184e-05,0.0,0.0,0.0,0
0.0,0.0001227768344404,0.0,0.0,0.0,0
0.0,0.0002147568115386,0.0,0.0,0.0,1
0.0,0.0003830995271482,0.0,0.0,0.0,0
0.0,0.0003053056736707,0.0,0.0,0.0,0
0.0,7.695499128492732e-05,0.0,0.0,0.0,0
0.0,0.0014365663081126,0.0,0.0,0.0,0
0.0,0.0003353038905986,0.0,0.0,0.0,0
0.0,0.0006629062574086,0.0,0.0,0.0,0
0.0,0.0001523722598093,0.0,0.0,0.0,0
0.0,0.0001569395259189,0.0,0.0,0.0,0
0.0,5.930962260773249e-05,0.0,0.0,0.0,0
0.0,1.144685413163063e-05,0.0,0.0,0.0,0
0.0,0.0002316166219205,0.0,0.0,0.0,0
0.0,2.2340816602046257e-05,0.0,0.0,0.0,0
0.0,0.0007901049253614,0.0,0.0,0.0,0
0.0,7.835500752959793e-05,0.0,0.0,0.0,1
0.0,8.99395681770978e-05,0.0,0.0,0.0,0
0.0,0.0005129722062182,0.0,0.0,0.0,0
0.0,0.0004662011004089,0.0,0.0,0.0,0
0.0,0.0005840248093444,0.0,0.0,0.0,0
0.0,1.836086878256542e-05,0.0,0.0,0.0,0
0.0,0.000369082151387,0.0,0.0,0.0,0
0.0,0.0002254240746573,0.0,0.0,0.0,0
0.0,1.2192764425922352e-05,0.0,0.0,0.0,0
0.0,0.0001401094945711,0.0,0.0,0.0,0
0.0,2.3399664953650828e-05,0.0,0.0,0.0,0
0.0,0.000325604187887,0.0,0.0,0.0,0
0.0,0.0012201557560737,0.0,0.0,0.0,0
0.0344827586206896,0.0015341590880423,0.0336602302696352,0.0588235294117647,0.0336602302696352,1
0.0,0.0007820490168952,0.0,0.0,0.0,0
0.0,0.0002110181370105,0.0,0.0,0.0,0
0.0,9.905688708194044e-05,0.0,0.0,0.0,0
0.0,1.87912016446568e-05,0.0,0.0,0.0,0
0.0,0.0004608578064423,0.0,0.0,0.0,0
0.0,0.0004248569051101,0.0,0.0,0.0,1
0.0,4.964387717545191e-05,0.0,0.0,0.0,0
0.0,0.0002928329059959,0.0,0.0,0.0,0
0.0,5.4543255827208406e-05,0.0,0.0,0.0,0
0.0,0.0005126561123866,0.0,0.0,0.0,0
0.0,7.620908099063561e-05,0.0,0.0,0.0,0
0.0,0.0007781345944262,0.0,0.0,0.0,0
0.0,1.5205094460561991e-05,0.0,0.0,0.0,0
0.0,0.0002726173599554,0.0,0.0,0.0,0
0.0,6.953605274247198e-05,0.0,0.0,0.0,0
0.0,0.0004010652929856,0.0,0.0,0.0,0
0.0,7.375331479096749e-05,0.0,0.0,0.0,0
0.0,7.462545605813933e-05,0.0,0.0,0.0,0
0.0,0.0003595887215607,0.0,0.0,0.0,0
0.0,0.0003881853730455,0.0,0.0,0.0,0
0.0,0.0008195584931089,0.0,0.0,0.0,0
0.0,6.566793408941996e-05,0.0,0.0,0.0,0
0.0344827586206896,0.0155799267976859,0.0336602302696352,0.0,0.0,1
0.0,2.008220023093093e-05,0.0,0.0,0.0,0
0.0,5.407849633614973e-05,0.0,0.0,0.0,0
0.0,0.0001119525285159,0.0,0.0,0.0,0
0.0,0.0001641060025156,0.0,0.0,0.0,0
0.0,5.6855577739512735e-05,0.0,0.0,0.0,0
0.0,0.0010065032532502,0.0,0.0,0.0,0
0.0,2.541832772086401e-05,0.0,0.0,0.0,0
0.0,0.0008302842241191,0.0,0.0,0.0,0
0.0,0.0001028495540398,0.0,0.0,0.0,0
0.0,6.294335329523208e-05,0.0,0.0,0.0,0
0.0,0.0005975003673433,0.0,0.0,0.0,0
0.0,5.881215781915486e-06,0.0,0.0,0.0,0
0.0344827586206896,0.0002522902142594,0.0336602302696352,0.0,0.0,0
0.0,0.0006902883374235,0.0,0.0,0.0,0
0.0,0.0002771343631868,0.0,0.0,0.0,0
0.0,0.0010482493679666,0.0,0.0,0.0,0
0.0,2.6106860300210208e-05,0.0,0.0,0.0,0
0.0,8.963546628788658e-05,0.0,0.0,0.0,0
0.0,0.0005019861525153,0.0,0.0,0.0,0
0.0,0.0005569712167476,0.0,0.0,0.0,0
0.0,7.560604120655823e-05,0.0,0.0,0.0,0
0.0,0.0006003573185259,0.0,0.0,0.0,0
0.0,0.0004176007471449,0.0,0.0,0.0,0
0.0,0.0002163713630595,0.0,0.0,0.0,0
0.0,0.0003090624221791,0.0,0.0,0.0,0
0.0,0.000102608567637,0.0,0.0,0.0,0
0.0,0.0352014307783113,0.0,0.0,0.0,0
0.0,4.391994403819078e-05,0.0,0.0,0.0,0
0.0,1.0138642230872844e-05,0.0,0.0,0.0,0
0.0,0.002133939760533,0.0,0.0,0.0,0
0.0,4.303328620913771e-05,0.0,0.0,0.0,0
0.0,1.1360787559212354e-05,0.0,0.0,0.0,0
0.0,6.110726641697553e-05,0.0,0.0,0.0,0
0.0,1.3914095874287858e-05,0.0,0.0,0.0,0
0.0,0.0007985270359619,0.0,0.0,0.0,0
0.0,4.045128903658944e-06,0.0,0.0,0.0,0
0.0,7.559513944071859e-05,0.0,0.0,0.0,0
0.0,0.000535454573643,0.0,0.0,0.0,1
0.0,0.0018353414843616,0.0,0.0,0.0,0
0.0,4.786477669612496e-05,0.0,0.0,0.0,0
0.0,0.0003818159876648,0.0,0.0,0.0,0
0.0,8.176324379736165e-06,0.0,0.0,0.0,0
0.0,0.0004577823609213,0.0,0.0,0.0,0
0.0,6.683356236853812e-05,0.0,0.0,0.0,0
0.0,0.0057152847090428,0.0,0.0,0.0,0
0.0,7.014425652089445e-05,0.0,0.0,0.0,0
0.0,0.0001760692560818,0.0,0.0,0.0,0
0.0,4.930065401263652e-06,0.0,0.0,0.0,0
0.0,2.0474950689733e-05,0.0,0.0,0.0,0
0.0,0.0003183373002892,0.0,0.0,0.0,0
0.0,4.482633980118512e-05,0.0,0.0,0.0,0
0.0,0.0004972786552703,0.0,0.0,0.0,0
0.0,0.000116821027629,0.0,0.0,0.0,0
0.0,0.0001671871858082,0.0,0.0,0.0,0
0.0,5.247192031767525e-05,0.0,0.0,0.0,0
0.0,3.901678878523658e-05,0.0,0.0,0.0,0
0.0,0.0002550188114936,0.0,0.0,0.0,0
0.0,0.0013717597292553,0.0,0.0,0.0,0
0.0,0.0001927432200449,0.0,0.0,0.0,0
0.0,0.0125055573176163,0.0,0.0,0.0,0
0.0,0.0002661096922735,0.0,0.0,0.0,0
0.0,0.013930536138818,0.0,0.0,0.0,0
0.0,0.001557441989346,0.0,0.0,0.0,0
0.0,3.147167664761604e-05,0.0,0.0,0.0,0
0.0,0.0003293767726447,0.0,0.0,0.0,0
0.0,0.0002339059927468,0.0,0.0,0.0,0
0.0,9.460208129357052e-05,0.0,0.0,0.0,0
0.0,0.000709762333876,0.0,0.0,0.0,0
0.0,0.000527826206441,0.0,0.0,0.0,0
0.0,8.672067836865431e-05,0.0,0.0,0.0,0
0.0,0.0001959793231679,0.0,0.0,0.0,0
0.0,0.0002154074174484,0.0,0.0,0.0,0
0.0,0.0024453209309285,0.0,0.0,0.0,0
0.0,3.162946536371621e-05,0.0,0.0,0.0,0
0.0,5.223690119725841e-05,0.0,0.0,0.0,0
0.0,0.0032276261393211,0.0,0.0,0.0,0
0.0,3.8443069013496345e-05,0.0,0.0,0.0,0
0.0,6.36892635895238e-05,0.0,0.0,0.0,0
0.0,0.0001627576262144,0.0,0.0,0.0,0
0.0,7.889435805008582e-06,0.0,0.0,0.0,0
0.0,0.0001232243806169,0.0,0.0,0.0,0
0.0,1.3168185579996135e-05,0.0,0.0,0.0,1
0.0,0.0001427614925559,0.0,0.0,0.0,0
0.0,1.7500203058382668e-05,0.0,0.0,0.0,0
0.0,0.0001107264815029,0.0,0.0,0.0,0
0.0344827586206896,0.0014274736333953,0.0219047314502678,0.0,0.0,0
0.0,0.0001859374771421,0.0,0.0,0.0,0
0.0,6.554863870521157e-05,0.0,0.0,0.0,0
0.0,8.849364976047078e-05,0.0,0.0,0.0,0
0.0,0.000867688756492,0.0,0.0,0.0,0
0.0,1.1865711450732903e-05,0.0,0.0,0.0,0
0.0,0.0001521657000355,0.0,0.0,0.0,0
0.0,1.3258440725605436e-05,0.0,0.0,0.0,0
0.0,2.1092048013972027e-05,0.0,0.0,0.0,0
0.0,0.0024587088157791,0.0,0.0,0.0,0
0.0,3.5436476750351265e-05,0.0,0.0,0.0,0
0.0689655172413793,0.0820448188824029,0.0418901565705611,0.0588235294117647,0.0336602302696352,0
0.0,1.3294336969985644e-05,0.0,0.0,0.0,0
0.0,9.031252332424368e-05,0.0,0.0,0.0,0
0.0,0.0108779283827295,0.0,0.0,0.0,0
0.0,0.0002544701657833,0.0,0.0,0.0,0
0.0,7.527812756564459e-05,0.0,0.0,0.0,0
0.0,1.2479653000649937e-05,0.0,0.0,0.0,0
0.0,0.0006211137642852,0.0,0.0,0.0,0
0.0,0.0007303949585264,0.0,0.0,0.0,0
0.0,0.0001041921925695,0.0,0.0,0.0,0
0.0,0.0008834349228045,0.0,0.0,0.0,0
0.0344827586206896,0.00035975772762,0.0336602302696352,0.0588235294117647,0.0336602302696352,0
0.0,7.804855315407393e-05,0.0,0.0,0.0,0
0.0,0.0013071274619453,0.0,0.0,0.0,0
0.0,7.355249278865816e-05,0.0,0.0,0.0,0
0.0,0.0014876976440227,0.0,0.0,0.0,0
0.0,5.196297998610851e-06,0.0,0.0,0.0,0
0.0,0.0005264185565504,0.0,0.0,0.0,0
0.0,0.000603418476996,0.0,0.0,0.0,0
0.0,0.0424853156624004,0.0,0.0,0.0,0
0.0,0.0078485148219974,0.0,0.0,0.0,0
0.0,0.0001423810783058,0.0,0.0,0.0,0
0.0,9.868966970628914e-05,0.0,0.0,0.0,0
0.0,0.0001536173562236,0.0,0.0,0.0,0
0.0,0.000134780252407,0.0,0.0,0.0,0
0.0,1.1475542989103388e-06,0.0,0.0,0.0,0
0.0,0.0002530012962807,0.0,0.0,0.0,0
0.0,0.0006072444976196,0.0,0.0,0.0,0
0.0,6.739012620350964e-05,0.0,0.0,0.0,0
0.0,0.0017059782562275,0.0,0.0,0.0,0
0.0,6.46044381429048e-05,0.0,0.0,0.0,0
0.0,0.0012839239140213,0.0,0.0,0.0,0
0.0,0.0002477799242207,0.0,0.0,0.0,0
0.0,0.0015583881375375,0.0,0.0,0.0,0
0.0,0.0003501876698554,0.0,0.0,0.0,0
0.0,0.0004351927545472,0.0,0.0,0.0,0
0.0,0.0002230826048658,0.0,0.0,0.0,0
0.0,0.0007687552314972,0.0,0.0,0.0,0
0.0,0.0004815711615377,0.0,0.0,0.0,0
0.0344827586206896,0.0020409347948203,0.0336602302696352,0.0588235294117647,0.0336602302696352,0
0.0,0.0002921788000455,0.0,0.0,0.0,1
0.0,1.1475542989103388e-05,0.0,0.0,0.0,0
0.0,0.000240624923167,0.0,0.0,0.0,0
0.0,0.010630220065897,0.0,0.0,0.0,0
0.0,0.0001780143606184,0.0,0.0,0.0,0
0.0,0.0005924611121505,0.0,0.0,0.0,0
0.0,0.000144335937054,0.0,0.0,0.0,0
0.0,0.0002022908718119,0.0,0.0,0.0,0
0.0,0.000282172126559,0.0,0.0,0.0,0
0.0,0.0008405376217798,0.0,0.0,0.0,0
0.0344827586206896,7.502710006275796e-05,0.0228889565833519,0.0588235294117647,0.0228889565833519,1
0.0,0.0001351186661697,0.0,0.0,0.0,0
0.0,0.000240613447624,0.0,0.0,0.0,0
0.0,5.357357244462919e-05,0.0,0.0,0.0,0
0.0,3.041018892112398e-05,0.0,0.0,0.0,0
0.0,5.020550057732733e-06,0.0,0.0,0.0,0
0.0,1.556370517897147e-05,0.0,0.0,0.0,0
0.0,0.0003563041342686,0.0,0.0,0.0,0
0.0,1.445918416627027e-05,0.0,0.0,0.0,0
0.0,0.0015860944693475,0.0,0.0,0.0,0
0.0,0.0083000677314568,0.0,0.0,0.0,0
0.0689655172413793,0.0040470723151513,0.0405942377051801,0.0588235294117647,0.0100980690808905,1
0.0,0.0001332253163319,0.0,0.0,0.0,0
0.0,5.497421984416418e-05,0.0,0.0,0.0,0
0.0,0.0009319804860885,0.0,0.0,0.0,0
0.0,0.0013605911950252,0.0,0.0,0.0,0
0.0,5.400390530672055e-05,0.0,0.0,0.0,0
0.0,0.0001168614674425,0.0,0.0,0.0,0
0.0,0.0005714798605041,0.0,0.0,0.0,0
0.0,1.764364734574646e-05,0.0,0.0,0.0,0
0.0,0.0032025778588447,0.0,0.0,0.0,0
0.0,6.0935133272138976e-05,0.0,0.0,0.0,0
0.0,0.000161197526145,0.0,0.0,0.0,0
0.0,0.0015525434243102,0.0,0.0,0.0,0
0.0,0.0001096373377178,0.0,0.0,0.0,0
0.0,8.489032926189232e-05,0.0,0.0,0.0,0
0.0,0.0003937188798749,0.0,0.0,0.0,0
0.0,0.0003995307259994,0.0,0.0,0.0,0
0.0,0.0004224467541938,0.0,0.0,0.0,0
0.0,0.0002596569390812,0.0,0.0,0.0,0
0.0,0.0001140382084542,0.0,0.0,0.0,0
0.0,0.0001309072566481,0.0,0.0,0.0,0
0.0,0.0007155001053705,0.0,0.0,0.0,0
0.0,0.0001076577491745,0.0,0.0,0.0,0
0.0,0.0003715858853564,0.0,0.0,0.0,0
0.0,6.561067112990434e-05,0.0,0.0,0.0,0
0.0,0.0019321061891092,0.0,0.0,0.0,0
0.0,1.4862951146341871e-05,0.0,0.0,0.0,0
0.0,0.0003691154304617,0.0,0.0,0.0,0
0.0,5.753378233016874e-05,0.0,0.0,0.0,0
0.0,0.000111043091734,0.0,0.0,0.0,0
0.0,0.0004126720014311,0.0,0.0,0.0,0
0.0,0.0005405268217678,0.0,0.0,0.0,0
0.0,7.796483906796843e-05,0.0,0.0,0.0,0
0.0,0.0031383413656269,0.0,0.0,0.0,0
0.0,0.0001156218333867,0.0,0.0,0.0,0
0.0,6.19679321411583e-06,0.0,0.0,0.0,0
0.0,0.0002031572753075,0.0,0.0,0.0,0
0.0,0.0172723266028108,0.0,0.0,0.0,0
0.0,9.187497587992504e-05,0.0,0.0,0.0,0
0.0,0.0030422073040493,0.0,0.0,0.0,0
0.0,1.1332098701739596e-05,0.0,0.0,0.0,0
0.0,0.0004818408367979,0.0,0.0,0.0,0
0.0,0.0002165976607672,0.0,0.0,0.0,0
0.0,2.427077342195367e-05,0.0,0.0,0.0,0
0.0,3.956193445493393e-05,0.0,0.0,0.0,0
0.0,0.0008286087948426,0.0,0.0,0.0,1
0.0,0.0001525960328976,0.0,0.0,0.0,0
0.0,0.0001907091800501,0.0,0.0,0.0,0
0.0,0.0215912493390924,0.0,0.0,0.0,0
0.0,7.889435805008582e-06,0.0,0.0,0.0,0
0.0,3.4799584114456026e-05,0.0,0.0,0.0,0
0.0,3.665288430719622e-05,0.0,0.0,0.0,0
0.0344827586206896,0.0001714101856282,0.0169277298025995,0.0588235294117647,0.0169277298025995,0
0.0,5.1691583394416215e-05,0.0,0.0,0.0,0
0.0,8.412720565311693e-05,0.0,0.0,0.0,0
0.0,0.0002818473686924,0.0,0.0,0.0,0
0.0,0.0014003490354172,0.0,0.0,0.0,0
0.0,0.0004131791056758,0.0,0.0,0.0,0
0.0,0.0012439727291482,0.0,0.0,0.0,0
0.0,0.0002312494045449,0.0,0.0,0.0,0
0.0,4.04903058827524e-05,0.0,0.0,0.0,0
