similar_birth_date_count
0.0
0.08888888888888889
0.0
0.0
0.0
0.0
0.0
0.0
0.24444444444444446
0.0
0.0
0.0
0.0
0.0
0.0
0.11111111111111112
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.022222222222222223
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.044444444444444446
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.022222222222222223
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.06666666666666667
0.044444444444444446
0.0
0.0
0.0
0.0
0.0
0.06666666666666667
0.0
0.0
0.0
0.0
0.0
0.022222222222222223
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.022222222222222223
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.17777777777777778
0.0
0.0
0.022222222222222223
0.0
0.0
0.0
0.0
0.0
0.0
0.08888888888888889
0.0
0.0
0.0
0.022222222222222223
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.13333333333333333
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.08888888888888889
0.0
0.2
0.2
0.0
0.0
0.044444444444444446
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.15555555555555556
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.11111111111111112
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.13333333333333333
0.0
0.13333333333333333
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.022222222222222223
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.022222222222222223
0.0
0.0
0.0
0.0
0.0
0.044444444444444446
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.022222222222222223
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.044444444444444446
0.0
0.0
0.0
0.022222222222222223
0.0
0.0
0.15555555555555556
0.06666666666666667
0.11111111111111112
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.044444444444444446
0.0
0.0
0.044444444444444446
0.044444444444444446
0.0
0.0
0.0
0.022222222222222223
0.15555555555555556
0.0
0.2
0.11111111111111112
0.26666666666666666
0.0
0.0
0.0
0.0
0.0
0.022222222222222223
0.0
0.0
0.022222222222222223
0.0
0.0
0.0
0.11111111111111112
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.08888888888888889
0.0
0.022222222222222223
0.0
0.0
0.0
0.0
0.022222222222222223
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.2
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.022222222222222223
0.0
0.0
0.022222222222222223
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.17777777777777778
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.26666666666666666
0.0
0.0
0.0
0.044444444444444446
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.022222222222222223
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.26666666666666666
0.17777777777777778
0.044444444444444446
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.22222222222222224
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.08888888888888889
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.11111111111111112
0.022222222222222223
0.0
